,3TKH_07S,4HYH_1AM,4HYI_1AO,4JIK_1KO,3OT3_22K,2HY0_306,2HXQ_373,2CGU_3A3,2CGW_3C3,2CGX_3D3,4QYE_3DL,4QYG_3DW,4QYH_3DX,5OP5_3FE,4RVM_3X7,4RVK_3XK,4RVL_3XL,2HXL_422,5OQ5_4K4,2XF0_4UB,2YM4_4YM,2QHN_582,3NLB_5BE,5DLS_5CV,5F4N_5UY,2HOG_710,2E9N_76A,2QHM_7CS,5OP2_A0Q,5OP4_A0T,5OPB_A1N,5OPR_A3E,5OPV_A3H,5OPU_A3K,5OPS_A3Q,2E9O_A58,3PA3_C70,3PA4_C72,3PA5_C73,6FC8_D4Q,6FCK_D4Z,6FCF_D58,2C3J_DBQ,2BRO_DF2,2BRH_DFW,2BRG_DFY,2BRM_DFZ,2C3L_IDZ,2R0U_M54,3OT8_MI5,2BR1_PFP,2BRB_PFQ,3TKI_S25,1NVR_STU,2YER_TQ1,1NVS_UCM,1NVQ_UCN,2X8D_X8D,2X8E_X8E,2X8I_X8I,2XEZ_XEZ,2YDJ_YDJ,2YDK_YDK,2YEX_YEX,2YM3_YM3,2YM5_YM5,2YM6_YM6,2YM7_YM7,2YM8_YM8,2WMX_ZY6,2WMR_ZYR,2WMV_ZYV,2WMW_ZYW
2YDK_YDK,0.8152173913043479,0.8383838383838383,0.7976190476190477,0.6578947368421053,0.8977272727272727,0.8764044943820225,0.8333333333333334,0.8695652173913043,0.92,0.8450704225352113,0.8285714285714285,0.8125,0.8690476190476191,0.810126582278481,0.8571428571428572,0.7974683544303798,0.8421052631578947,0.8709677419354839,0.8383838383838383,0.8333333333333334,0.78125,0.88,0.7790697674418605,0.839622641509434,0.8202247191011236,0.8817204301075269,0.7804878048780488,0.7922077922077921,0.8023255813953488,0.8762886597938144,0.8764044943820225,0.8888888888888888,0.875,0.8441558441558441,0.84,0.8023255813953488,0.5774647887323944,0.5633802816901409,0.18518518518518523,0.5416666666666667,0.5151515151515151,0.5633802816901409,0.881578947368421,0.8,0.8243243243243243,0.8734177215189873,0.7681159420289855,0.9,0.8695652173913043,0.8,0.9024390243902439,0.8356164383561644,0.7912087912087912,0.8645833333333334,0.8795180722891567,0.8333333333333334,0.84375,0.8732394366197183,0.8987341772151899,0.8461538461538461,0.8961038961038961,0.3548387096774194,0.0,0.8888888888888888,0.8390804597701149,0.813953488372093,0.8690476190476191,0.85,0.9021739130434783,0.8170731707317074,0.8714285714285714,0.9012345679012346,0.8902439024390244
2YEX_YEX,0.8804347826086957,0.8877551020408163,0.8953488372093024,0.8837209302325582,0.9166666666666666,0.8395061728395061,0.8780487804878049,0.9090909090909091,0.9130434782608696,0.8823529411764706,0.8125,0.8441558441558441,0.8441558441558441,0.8571428571428572,0.8607594936708861,0.8441558441558441,0.8611111111111112,0.8620689655172413,0.8877551020408163,0.8529411764705882,0.8315789473684211,0.7619047619047619,0.8488372093023255,0.8640776699029127,0.8876404494382022,0.8333333333333334,0.8536585365853658,0.8552631578947368,0.8977272727272727,0.9270833333333334,0.8536585365853658,0.8674698795180723,0.8518518518518519,0.8472222222222222,0.875,0.8588235294117648,0.8554216867469879,0.8705882352941177,0.891566265060241,0.875,0.8641975308641976,0.8705882352941177,0.855072463768116,0.88,0.875,0.8783783783783784,0.8873239436619719,0.8548387096774194,0.8192771084337349,0.8791208791208791,0.88,0.8873239436619719,0.8817204301075269,0.8555555555555556,0.2941176470588235,0.8529411764705882,0.8586956521739131,0.3913043478260869,0.34693877551020413,0.4727272727272728,0.855072463768116,0.8837209302325582,0.8888888888888888,0.0,0.8690476190476191,0.8705882352941177,0.9012345679012346,0.925,0.8953488372093024,0.8625,0.8769230769230769,0.9078947368421053,0.8961038961038961
2YM3_YM3,0.8247422680412371,0.8461538461538461,0.8602150537634409,0.8241758241758241,0.8913043478260869,0.8709677419354839,0.8555555555555556,0.8933333333333333,0.868421052631579,0.84,0.8846153846153846,0.7804878048780488,0.8372093023255813,0.8352941176470589,0.8522727272727273,0.8505747126436781,0.8658536585365854,0.8541666666666666,0.8461538461538461,0.8875,0.4155844155844156,0.8289473684210527,0.8421052631578947,0.8771929824561404,0.7209302325581395,0.8762886597938144,0.8461538461538461,0.775,0.8131868131868132,0.7872340425531915,0.8202247191011236,0.8461538461538461,0.9052631578947369,0.9069767441860466,0.9047619047619048,0.8260869565217391,0.8222222222222222,0.7840909090909091,0.8426966292134832,0.7912087912087912,0.8160919540229885,0.797752808988764,0.9024390243902439,0.8823529411764706,0.8780487804878049,0.9069767441860466,0.8888888888888888,0.9066666666666666,0.8404255319148937,0.87,0.8823529411764706,0.9024390243902439,0.8020833333333334,0.8484848484848485,0.8863636363636364,0.8734177215189873,0.8514851485148515,0.8513513513513513,0.8641975308641976,0.8414634146341463,0.8888888888888888,0.8617021276595744,0.8390804597701149,0.8690476190476191,0.0,0.6625,0.6111111111111112,0.8588235294117648,0.8842105263157894,0.40625,0.88,0.6176470588235294,0.3448275862068966
2YM5_YM5,0.8144329896907216,0.8476190476190476,0.8617021276595744,0.8631578947368421,0.9042553191489362,0.8351648351648352,0.8045977011494253,0.8947368421052632,0.9125,0.8571428571428572,0.8421052631578947,0.8117647058823529,0.8522727272727273,0.5074626865671642,0.8409090909090909,0.8522727272727273,0.8536585365853658,0.8191489361702128,0.8365384615384616,0.8461538461538461,0.6022727272727273,0.875,0.8787878787878788,0.8272727272727273,0.8315789473684211,0.8172043010752688,0.8222222222222222,0.8072289156626506,0.8279569892473118,0.85,0.8089887640449438,0.8222222222222222,0.7931034482758621,0.7662337662337663,0.726027397260274,0.8021978021978022,0.8369565217391304,0.8387096774193549,0.8444444444444444,0.8191489361702128,0.8314606741573034,0.8260869565217391,0.8902439024390244,0.736842105263158,0.8076923076923077,0.8125,0.7534246575342466,0.9078947368421053,0.75,0.8932038834951457,0.8292682926829268,0.7866666666666666,0.7789473684210526,0.8725490196078431,0.8352941176470589,0.8607594936708861,0.8640776699029127,0.8831168831168831,0.8928571428571429,0.8433734939759037,0.8765432098765432,0.8260869565217391,0.813953488372093,0.8705882352941177,0.6625,0.0,0.5147058823529411,0.8470588235294118,0.8854166666666666,0.5492957746478873,0.8666666666666667,0.515625,0.6338028169014085
2YM6_YM6,0.8131868131868132,0.8367346938775511,0.8764044943820225,0.8651685393258427,0.9090909090909091,0.8488372093023255,0.8170731707317074,0.9305555555555556,0.904109589041096,0.8260869565217391,0.9054054054054054,0.7631578947368421,0.7792207792207793,0.726027397260274,0.782051282051282,0.825,0.8243243243243243,0.8045977011494253,0.8712871287128713,0.8933333333333333,0.6666666666666667,0.863013698630137,0.8695652173913043,0.8807339449541285,0.8181818181818181,0.8555555555555556,0.8876404494382022,0.8051948051948052,0.8275862068965517,0.851063829787234,0.7926829268292683,0.8352941176470589,0.898876404494382,0.9,0.868421052631579,0.8666666666666667,0.8636363636363636,0.8522727272727273,0.872093023255814,0.8571428571428572,0.8588235294117648,0.8390804597701149,0.8648648648648649,0.7972972972972973,0.8533333333333333,0.8717948717948718,0.8,0.8823529411764706,0.8804347826086957,0.9081632653061225,0.858974358974359,0.8493150684931507,0.7888888888888889,0.8387096774193549,0.9047619047619048,0.8472222222222222,0.865979381443299,0.8873239436619719,0.8533333333333333,0.9012345679012346,0.8947368421052632,0.8901098901098901,0.8690476190476191,0.9012345679012346,0.6111111111111112,0.5147058823529411,0.0,0.8181818181818181,0.8764044943820225,0.5671641791044777,0.8695652173913043,0.45614035087719296,0.5483870967741935
2YM7_YM7,0.8586956521739131,0.8556701030927836,0.8850574712643678,0.8604651162790697,0.8928571428571429,0.8705882352941177,0.8809523809523809,0.8787878787878788,0.9452054794520548,0.8857142857142857,0.9315068493150684,0.8902439024390244,0.7866666666666666,0.8,0.7733333333333333,0.8026315789473684,0.782608695652174,0.8255813953488372,0.8673469387755102,0.904109589041096,0.8105263157894737,0.9333333333333333,0.8777777777777778,0.8878504672897196,0.536231884057971,0.9130434782608696,0.8705882352941177,0.8441558441558441,0.8876404494382022,0.8333333333333334,0.8433734939759037,0.896551724137931,0.8414634146341463,0.8666666666666667,0.8472222222222222,0.8620689655172413,0.8588235294117648,0.8470588235294118,0.8536585365853658,0.8390804597701149,0.8536585365853658,0.8604651162790697,0.875,0.8533333333333333,0.863013698630137,0.881578947368421,0.8428571428571429,0.9264705882352942,0.9010989010989011,0.8314606741573034,0.8378378378378378,0.8591549295774648,0.8602150537634409,0.90625,0.927710843373494,0.904109589041096,0.8969072164948454,0.9142857142857143,0.922077922077922,0.9382716049382716,0.875,0.8333333333333334,0.85,0.925,0.8588235294117648,0.8470588235294118,0.8181818181818181,0.0,0.7402597402597403,0.8658536585365854,0.8970588235294118,0.8513513513513513,0.8552631578947368
2YM8_YM8,0.8484848484848485,0.8679245283018868,0.8723404255319149,0.8854166666666666,0.9263157894736842,0.8829787234042553,0.9042553191489362,0.9078947368421053,0.8533333333333333,0.8987341772151899,0.8846153846153846,0.8636363636363636,0.8235294117647058,0.8352941176470589,0.7976190476190477,0.7951807228915663,0.8076923076923077,0.865979381443299,0.8461538461538461,0.858974358974359,0.8155339805825242,0.8875,0.8775510204081632,0.8363636363636364,0.7640449438202247,0.8877551020408163,0.9285714285714286,0.8470588235294118,0.8631578947368421,0.8712871287128713,0.8709677419354839,0.8586956521739131,0.7619047619047619,0.810126582278481,0.8205128205128205,0.9090909090909091,0.8723404255319149,0.8617021276595744,0.8924731182795699,0.8775510204081632,0.9042553191489362,0.8617021276595744,0.9156626506024097,0.8690476190476191,0.9047619047619048,0.8809523809523809,0.875,0.8918918918918919,0.8645833333333334,0.8811881188118812,0.8823529411764706,0.9024390243902439,0.8613861386138614,0.9038461538461539,0.8863636363636364,0.9146341463414634,0.9056603773584906,0.881578947368421,0.9047619047619048,0.8823529411764706,0.8461538461538461,0.8969072164948454,0.9021739130434783,0.8953488372093024,0.8842105263157894,0.8854166666666666,0.8764044943820225,0.7402597402597403,0.0,0.8791208791208791,0.9230769230769231,0.9318181818181819,0.896551724137931
2WMX_ZY6,0.8043478260869565,0.8737864077669903,0.8539325842696629,0.8426966292134832,0.8735632183908046,0.8522727272727273,0.8214285714285714,0.9027777777777778,0.9066666666666666,0.8783783783783784,0.8472222222222222,0.7848101265822784,0.8148148148148149,0.75,0.8170731707317074,0.8433734939759037,0.7972972972972973,0.8351648351648352,0.8514851485148515,0.8028169014084507,0.5783132530120482,0.8194444444444444,0.8842105263157894,0.8727272727272728,0.8351648351648352,0.8461538461538461,0.8390804597701149,0.8395061728395061,0.8314606741573034,0.8541666666666666,0.8390804597701149,0.8255813953488372,0.8764044943820225,0.8607594936708861,0.8421052631578947,0.8181818181818181,0.8409090909090909,0.8295454545454546,0.875,0.7954545454545454,0.7926829268292683,0.788235294117647,0.8831168831168831,0.7866666666666666,0.8266666666666667,0.8311688311688312,0.7887323943661972,0.8695652173913043,0.8068181818181819,0.8762886597938144,0.8765432098765432,0.8055555555555556,0.7934782608695652,0.8421052631578947,0.8536585365853658,0.8356164383561644,0.8571428571428572,0.8428571428571429,0.8717948717948718,0.8333333333333334,0.868421052631579,0.8295454545454546,0.8170731707317074,0.8625,0.40625,0.5492957746478873,0.5671641791044777,0.8658536585365854,0.8791208791208791,0.0,0.8888888888888888,0.59375,0.2962962962962963
2WMR_ZYR,0.891566265060241,0.8604651162790697,0.8648648648648649,0.8666666666666667,0.904109589041096,0.8142857142857143,0.8591549295774648,0.9107142857142857,0.9333333333333333,0.8983050847457628,0.8793103448275862,0.8529411764705882,0.8695652173913043,0.8840579710144928,0.8382352941176471,0.8857142857142857,0.890625,0.9,0.8863636363636364,0.9016393442622951,0.8888888888888888,0.8833333333333333,0.926829268292683,0.8478260869565217,0.8860759493670887,0.8846153846153846,0.863013698630137,0.8823529411764706,0.8974358974358975,0.9176470588235294,0.8933333333333333,0.8933333333333333,0.8918918918918919,0.8923076923076922,0.8709677419354839,0.8974358974358975,0.8493150684931507,0.8513513513513513,0.875,0.8571428571428572,0.9054054054054054,0.8513513513513513,0.847457627118644,0.9104477611940298,0.8888888888888888,0.9253731343283582,0.9032258064516129,0.8888888888888888,0.8243243243243243,0.8765432098765432,0.9264705882352942,0.9206349206349207,0.8658536585365854,0.891566265060241,0.8985507246376812,0.8448275862068966,0.9069767441860466,0.875,0.8709677419354839,0.859375,0.9032258064516129,0.881578947368421,0.8714285714285714,0.8769230769230769,0.88,0.8666666666666667,0.8695652173913043,0.8970588235294118,0.9230769230769231,0.8888888888888888,0.0,0.8387096774193549,0.8787878787878788
2WMV_ZYV,0.8666666666666667,0.9090909090909091,0.9069767441860466,0.8953488372093024,0.9156626506024097,0.8928571428571429,0.8481012658227848,0.9242424242424242,0.8955223880597015,0.7903225806451613,0.9285714285714286,0.8571428571428572,0.8717948717948718,0.7391304347826086,0.8734177215189873,0.926829268292683,0.92,0.8470588235294118,0.8979591836734694,0.9154929577464789,0.7058823529411764,0.8840579710144928,0.9111111111111111,0.9158878504672897,0.8470588235294118,0.8977272727272727,0.8928571428571429,0.868421052631579,0.896551724137931,0.8666666666666667,0.8375,0.8518518518518519,0.9302325581395349,0.9210526315789473,0.9189189189189189,0.8837209302325582,0.8941176470588236,0.8953488372093024,0.9036144578313253,0.8863636363636364,0.8902439024390244,0.8953488372093024,0.8857142857142857,0.863013698630137,0.8732394366197183,0.8918918918918919,0.8695652173913043,0.9393939393939394,0.9101123595505618,0.925531914893617,0.8933333333333333,0.8857142857142857,0.8160919540229885,0.8913043478260869,0.9113924050632911,0.8676470588235294,0.9052631578947369,0.9104477611940298,0.9189189189189189,0.922077922077922,0.9166666666666666,0.8953488372093024,0.9012345679012346,0.9078947368421053,0.6176470588235294,0.515625,0.45614035087719296,0.8513513513513513,0.9318181818181819,0.59375,0.8387096774193549,0.0,0.5517241379310345
2WMW_ZYW,0.8444444444444444,0.8888888888888888,0.8837209302325582,0.8588235294117648,0.8641975308641976,0.8823529411764706,0.8658536585365854,0.9420289855072463,0.8985507246376812,0.8507462686567164,0.9154929577464789,0.8157894736842105,0.8311688311688312,0.8133333333333334,0.8333333333333334,0.8888888888888888,0.863013698630137,0.8372093023255813,0.8888888888888888,0.8873239436619719,0.617283950617284,0.8714285714285714,0.8888888888888888,0.9174311926605505,0.8235294117647058,0.875,0.8690476190476191,0.8571428571428572,0.8735632183908046,0.8571428571428572,0.8414634146341463,0.8554216867469879,0.9318181818181819,0.9230769230769231,0.9066666666666666,0.8604651162790697,0.8433734939759037,0.8313253012048193,0.8928571428571429,0.8372093023255813,0.8658536585365854,0.8452380952380952,0.8888888888888888,0.881578947368421,0.9066666666666666,0.9230769230769231,0.8888888888888888,0.9090909090909091,0.8620689655172413,0.8924731182795699,0.9102564102564102,0.904109589041096,0.8202247191011236,0.8817204301075269,0.9,0.8714285714285714,0.8958333333333334,0.8805970149253731,0.8918918918918919,0.881578947368421,0.8888888888888888,0.8977272727272727,0.8902439024390244,0.8961038961038961,0.3448275862068966,0.6338028169014085,0.5483870967741935,0.8552631578947368,0.896551724137931,0.2962962962962963,0.8787878787878788,0.5517241379310345,0.0
