,1D9I_00P,1D6W_00R,3QX5_02P,1ZRB_062,3QTV_06P,3TU7_0BM,3QTO_10P,1GHV_120,1GHY_121,1T4V_14A,4HFP_15U,1NZQ_162,1O0D_163,1SB1_165,1SL3_170,1TA2_176,1TA6_177,2ZFP_19U,3UTU_1TS,2ZGB_21U,2ZC9_22U,3DHK_23U,2ZI2_24U,2ZHQ_27U,2ZGX_29U,6EO8_2FN,6EO9_2OJ,2ZNK_31U,2ZO3_33U,2CF9_348,2FEQ_34P,1ZGI_382,2FES_3SP,3DA9_44U,4YES_45S,3DUX_64U,1O2G_696,4LOY_6XS,2JH0_701,4LXB_7R9,2JH6_894,2JH5_895,3F68_91U,3QWC_98P,3P17_99P,3SHC_B01,3SI3_B03,3SI4_B04,1C1V_BAB,4UEH_BEN,1JWT_BLI,1GHW_BMZ,1KTT_C02,2C90_C1M,1KTS_C24,2C8Y_C3M,2C93_C4M,2C8X_C5M,2C8W_C7M,1MU6_CDA,1MU8_CDB,1MUE_CDD,2ANM_CDO,1O5G_CR9,2CF8_ESH,1C5N_ESI,6GBW_EU5,2CN0_F25,4UD9_FQI,1OYT_FSN,2PKS_G44,2R2M_I50,1K21_IGN,1C4U_IH1,1C4V_IH2,6T4A_J5K,1WAY_L02,1WBG_L03,1Z71_L17,1NM6_L86,6TDT_LXW,3EGK_M18,4BAQ_M4Z,4BAK_M67,6T3Q_M6Q,4BAN_M6S,1K22_MEL,1TOM_MIN,3PO1_MKY,4BAM_MM9,4UE7_MRZ,4BAO_MVF,2ANK_N12,4AX9_N5N,4UDW_N6L,2A2X_NA9,6GWE_ODB,1RIW_OSC,3SV2_P05,3SHA_P97,1BCU_PRL,1A4W_QWE,1G32_R11,1BHX_R56,1YPM_RA4,1YPL_RA8,1VZQ_SHY,5AF9_SJR,3C1K_T15,1NT1_T76,1G30_T87,5AFZ_UET,1YPJ_UIB,1YPE_UIP,1YPG_UIR,2BDY_UNB
1MU8_CDB,0.8431372549019608,0.8378378378378378,0.8431372549019608,0.8859649122807017,0.845360824742268,0.8715596330275229,0.8585858585858586,0.9139784946236559,0.9010989010989011,0.8932038834951457,0.8632478632478633,0.8623853211009174,0.8598130841121495,0.8793103448275862,0.6796116504854368,0.8613861386138614,0.8504672897196262,0.8673469387755102,0.875,0.87,0.8686868686868687,0.86,0.84375,0.8484848484848485,0.87,0.8818897637795275,0.887218045112782,0.8725490196078431,0.8529411764705882,0.8918918918918919,0.8859649122807017,0.8348623853211009,0.8727272727272728,0.8494623655913979,0.8613861386138614,0.8823529411764706,0.9139784946236559,0.8521739130434782,0.8773584905660378,0.8347107438016529,0.8653846153846154,0.8867924528301887,0.8761904761904762,0.8653846153846154,0.845360824742268,0.83,0.8333333333333334,0.8484848484848485,0.8913043478260869,0.904109589041096,0.8611111111111112,0.9101123595505618,0.8585858585858586,0.9367088607594937,0.7788461538461539,0.9032258064516129,0.851063829787234,0.8514851485148515,0.8879310344827587,0.5308641975308642,0.0,0.6179775280898876,0.8584070796460177,0.908256880733945,0.8888888888888888,0.9156626506024097,0.8760330578512396,0.8932038834951457,0.9054054054054054,0.8762886597938144,0.7912087912087912,0.7628865979381443,0.912621359223301,0.8715596330275229,0.8365384615384616,0.8367346938775511,0.9310344827586207,0.9,0.7821782178217822,0.8584905660377359,0.8315789473684211,0.8431372549019608,0.8715596330275229,0.8738738738738738,0.826530612244898,0.8703703703703703,0.883495145631068,0.8571428571428572,0.8131868131868132,0.8818181818181818,0.961038961038961,0.8867924528301887,0.8636363636363636,0.8728813559322034,0.8725490196078431,0.8545454545454545,0.8524590163934427,0.8434782608695652,0.8421052631578947,0.8529411764705882,0.9466666666666667,0.8455284552845528,0.8349514563106796,0.8415841584158416,0.8859649122807017,0.8738738738738738,0.8888888888888888,0.825,0.6947368421052631,0.9090909090909091,0.8,0.8297872340425532,0.8761904761904762,0.8899082568807339,0.8990825688073394,0.8
1MUE_CDD,0.8557692307692308,0.8495575221238938,0.8217821782178218,0.7924528301886793,0.8350515463917526,0.8828828828828829,0.8484848484848485,0.9148936170212766,0.9139784946236559,0.883495145631068,0.8833333333333333,0.8738738738738738,0.8715596330275229,0.8803418803418803,0.2875,0.8163265306122449,0.819047619047619,0.8571428571428572,0.8582677165354331,0.86,0.846938775510204,0.85,0.8686868686868687,0.8613861386138614,0.8932038834951457,0.8650793650793651,0.8712121212121212,0.8952380952380953,0.8761904761904762,0.9026548672566371,0.896551724137931,0.8148148148148149,0.8738738738738738,0.875,0.8282828282828283,0.85,0.9032258064516129,0.8333333333333334,0.8785046728971962,0.8360655737704918,0.8666666666666667,0.8773584905660378,0.8557692307692308,0.81,0.846938775510204,0.8200000000000001,0.846938775510204,0.8383838383838383,0.9157894736842105,0.92,0.8828828828828829,0.9111111111111111,0.8823529411764706,0.8961038961038961,0.8363636363636364,0.8924731182795699,0.8877551020408163,0.8640776699029127,0.8596491228070176,0.5185185185185186,0.6179775280898876,0.0,0.8695652173913043,0.8990825688073394,0.8796296296296297,0.9166666666666666,0.8389830508474576,0.883495145631068,0.8767123287671232,0.865979381443299,0.8556701030927836,0.7525773195876289,0.9238095238095239,0.8623853211009174,0.8703703703703703,0.8383838383838383,0.8941176470588236,0.9012345679012346,0.6373626373626373,0.8380952380952381,0.8571428571428572,0.8333333333333334,0.8928571428571429,0.8947368421052632,0.8514851485148515,0.8918918918918919,0.8952380952380953,0.8811881188118812,0.8645833333333334,0.9026548672566371,0.9746835443037974,0.8981481481481481,0.8648648648648649,0.864406779661017,0.8163265306122449,0.8660714285714286,0.872,0.8739495798319328,0.8556701030927836,0.8080808080808081,0.9473684210526316,0.8650793650793651,0.8691588785046729,0.8653846153846154,0.896551724137931,0.8947368421052632,0.9,0.8554216867469879,0.75,0.9099099099099099,0.8416666666666667,0.84375,0.8666666666666667,0.8909090909090909,0.9,0.8365384615384616
2ANM_CDO,0.7373737373737373,0.7522935779816513,0.7623762376237624,0.8141592920353982,0.7340425531914894,0.7,0.736842105263158,0.92,0.9081632653061225,0.801980198019802,0.7719298245614035,0.5760869565217391,0.5978260869565217,0.7075471698113207,0.8828125,0.78,0.75,0.7446808510638299,0.7094017094017093,0.7628865979381443,0.7340425531914894,0.7525773195876289,0.6436781609195402,0.6555555555555556,0.6206896551724138,0.8712121212121212,0.8518518518518519,0.6444444444444444,0.6373626373626373,0.7735849056603774,0.45977011494252873,0.8739495798319328,0.4767441860465116,0.7741935483870968,0.8155339805825242,0.6847826086956521,0.8865979381443299,0.8512396694214877,0.8440366972477065,0.8346456692913385,0.8636363636363636,0.8636363636363636,0.6559139784946236,0.7623762376237624,0.6923076923076923,0.7216494845360825,0.7204301075268817,0.7525773195876289,0.8877551020408163,0.8082191780821918,0.7962962962962963,0.9052631578947369,0.8235294117647058,0.9294117647058824,0.8347826086956522,0.8762886597938144,0.883495145631068,0.8818181818181818,0.8943089430894309,0.8648648648648649,0.8584070796460177,0.8695652173913043,0.0,0.8947368421052632,0.7669902912621359,0.8977272727272727,0.7232142857142857,0.8584905660377359,0.8717948717948718,0.84,0.7684210526315789,0.8348623853211009,0.5833333333333333,0.7619047619047619,0.7450980392156863,0.6555555555555556,0.9010989010989011,0.9325842696629214,0.9166666666666666,0.8571428571428572,0.7311827956989247,0.8317757009345794,0.5869565217391304,0.5957446808510638,0.7157894736842105,0.5978260869565217,0.5813953488372092,0.7340425531914894,0.8383838383838383,0.6021505376344086,0.84,0.5795454545454546,0.37037037037037035,0.75,0.7551020408163265,0.3780487804878049,0.8240000000000001,0.7931034482758621,0.7142857142857143,0.7346938775510203,0.925,0.768595041322314,0.8018867924528301,0.8076923076923077,0.7592592592592593,0.7307692307692308,0.7904761904761904,0.9021739130434783,0.8407079646017699,0.8859649122807017,0.7815126050420168,0.78125,0.8425925925925926,0.8256880733944953,0.8348623853211009,0.7788461538461539
1O5G_CR9,0.883495145631068,0.8849557522123894,0.8725490196078431,0.8518518518518519,0.8645833333333334,0.8679245283018868,0.8775510204081632,0.6756756756756757,0.7236842105263157,0.8787878787878788,0.8695652173913043,0.8584905660377359,0.8666666666666667,0.8660714285714286,0.8916666666666666,0.88,0.8571428571428572,0.851063829787234,0.8809523809523809,0.8541666666666666,0.8645833333333334,0.8787878787878788,0.875,0.8787878787878788,0.8775510204081632,0.8790322580645161,0.875968992248062,0.88,0.8932038834951457,0.8679245283018868,0.8928571428571429,0.8518518518518519,0.8899082568807339,0.8817204301075269,0.845360824742268,0.8556701030927836,0.7105263157894737,0.8879310344827587,0.9158878504672897,0.8688524590163934,0.9150943396226415,0.8942307692307693,0.8613861386138614,0.883495145631068,0.8762886597938144,0.8712871287128713,0.8762886597938144,0.8787878787878788,0.7625,0.9,0.8679245283018868,0.6571428571428571,0.865979381443299,0.9054054054054054,0.8727272727272728,0.8876404494382022,0.8829787234042553,0.9029126213592233,0.8648648648648649,0.8737864077669903,0.908256880733945,0.8990825688073394,0.8947368421052632,0.0,0.875,0.8082191780821918,0.8916666666666666,0.8673469387755102,0.9166666666666666,0.8089887640449438,0.8854166666666666,0.8857142857142857,0.9207920792079208,0.8888888888888888,0.8761904761904762,0.8787878787878788,0.8607594936708861,0.8513513513513513,0.8888888888888888,0.8867924528301887,0.8865979381443299,0.826530612244898,0.8888888888888888,0.8909090909090909,0.8686868686868687,0.8878504672897196,0.8910891089108911,0.8526315789473684,0.90625,0.8888888888888888,0.9305555555555556,0.8942307692307693,0.8909090909090909,0.8695652173913043,0.8686868686868687,0.8818181818181818,0.8861788617886179,0.8983050847457628,0.8736842105263158,0.8823529411764706,0.8823529411764706,0.8512396694214877,0.8857142857142857,0.9038461538461539,0.8928571428571429,0.8909090909090909,0.9065420560747663,0.8902439024390244,0.9385964912280702,0.875,0.884297520661157,0.9299999999999999,0.8942307692307693,0.8761904761904762,0.875,0.9065420560747663
2CF8_ESH,0.8627450980392157,0.8558558558558559,0.7659574468085106,0.8095238095238095,0.7777777777777778,0.7525773195876289,0.7934782608695652,0.8876404494382022,0.898876404494382,0.8085106382978724,0.8303571428571428,0.803921568627451,0.8,0.8256880733944953,0.864406779661017,0.7849462365591398,0.79,0.7613636363636364,0.7090909090909091,0.7241379310344828,0.7777777777777778,0.782608695652174,0.6375,0.6666666666666667,0.6296296296296297,0.8709677419354839,0.859375,0.5875,0.6627906976744187,0.16666666666666663,0.7745098039215687,0.9035087719298246,0.7551020408163265,0.8202247191011236,0.7849462365591398,0.7692307692307692,0.875,0.8288288288288288,0.8061224489795918,0.8319327731092436,0.7916666666666666,0.8163265306122449,0.7789473684210526,0.7789473684210526,0.8172043010752688,0.7765957446808511,0.8172043010752688,0.7956989247311828,0.8764044943820225,0.7619047619047619,0.8252427184466019,0.8953488372093024,0.8064516129032258,0.8285714285714285,0.8425925925925926,0.9010989010989011,0.8958333333333334,0.8712871287128713,0.8660714285714286,0.875,0.8888888888888888,0.8796296296296297,0.7669902912621359,0.875,0.0,0.926829268292683,0.7476635514018692,0.4864864864864865,0.855072463768116,0.5733333333333333,0.7441860465116279,0.8431372549019608,0.8541666666666666,0.8365384615384616,0.797979797979798,0.7956989247311828,0.8625,0.8378378378378378,0.8691588785046729,0.8446601941747574,0.8152173913043479,0.8041237113402062,0.6847826086956521,0.6914893617021276,0.8105263157894737,0.6813186813186813,0.7444444444444445,0.8043478260869565,0.8478260869565217,0.6847826086956521,0.8181818181818181,0.6666666666666667,0.77,0.7981651376146789,0.7717391304347826,0.7346938775510203,0.8205128205128205,0.8407079646017699,0.8131868131868132,0.8020833333333334,0.9305555555555556,0.8524590163934427,0.7446808510638299,0.8383838383838383,0.7373737373737373,0.7448979591836735,0.611764705882353,0.8780487804878049,0.8807339449541285,0.8316831683168316,0.7964601769911505,0.8,0.6511627906976745,0.47435897435897434,0.4871794871794872,0.7708333333333334
1C5N_ESI,0.8974358974358975,0.9101123595505618,0.9113924050632911,0.9204545454545454,0.9189189189189189,0.9036144578313253,0.92,0.7894736842105263,0.8070175438596492,0.9210526315789473,0.9021739130434783,0.891566265060241,0.9024390243902439,0.8863636363636364,0.9166666666666666,0.9078947368421053,0.9294117647058824,0.8873239436619719,0.9230769230769231,0.8904109589041096,0.8888888888888888,0.8918918918918919,0.9027777777777778,0.9066666666666666,0.92,0.9108910891089109,0.9056603773584906,0.922077922077922,0.9102564102564102,0.9294117647058824,0.9325842696629214,0.9444444444444444,0.8780487804878049,0.9130434782608696,0.922077922077922,0.8918918918918919,0.7678571428571428,0.9130434782608696,0.8987341772151899,0.898989898989899,0.925,0.925,0.9113924050632911,0.925,0.9189189189189189,0.8961038961038961,0.904109589041096,0.9210526315789473,0.7931034482758621,0.8292682926829268,0.8902439024390244,0.7962962962962963,0.8904109589041096,0.9166666666666666,0.8953488372093024,0.8888888888888888,0.8656716417910448,0.88,0.9222222222222223,0.9125,0.9156626506024097,0.9166666666666666,0.8977272727272727,0.8082191780821918,0.926829268292683,0.0,0.9166666666666666,0.9487179487179487,0.7435897435897436,0.8676470588235294,0.8695652173913043,0.9135802469135803,0.961038961038961,0.9036144578313253,0.9012345679012346,0.9066666666666666,0.9107142857142857,0.9230769230769231,0.9166666666666666,0.9404761904761905,0.9178082191780822,0.8974358974358975,0.9294117647058824,0.9310344827586207,0.9078947368421053,0.9285714285714286,0.922077922077922,0.9189189189189189,0.8484848484848485,0.9294117647058824,0.9333333333333333,0.925,0.9186046511627907,0.9139784946236559,0.9078947368421053,0.9195402298850575,0.9090909090909091,0.8901098901098901,0.9166666666666666,0.9240506329113924,0.8809523809523809,0.8775510204081632,0.8860759493670887,0.8961038961038961,0.9204545454545454,0.9186046511627907,0.9135802469135803,0.9122807017543859,0.9302325581395349,0.9397590361445783,0.8958333333333334,0.8857142857142857,0.8974358974358975,0.9146341463414634,0.9135802469135803,0.8860759493670887
6GBW_EU5,0.8,0.8083333333333333,0.5806451612903225,0.5612244897959184,0.6153846153846154,0.5578947368421052,0.6195652173913043,0.9150943396226415,0.9142857142857143,0.7924528301886793,0.5865384615384616,0.7339449541284404,0.7636363636363637,0.5882352941176471,0.8188976377952756,0.5172413793103448,0.6161616161616161,0.5795454545454546,0.6017699115044248,0.5888888888888889,0.5517241379310345,0.5454545454545454,0.6559139784946236,0.6086956521739131,0.6195652173913043,0.8444444444444444,0.8345323741007195,0.6276595744680851,0.5760869565217391,0.7876106194690266,0.6442307692307692,0.872,0.62,0.6404494382022472,0.550561797752809,0.5934065934065934,0.8725490196078431,0.8130081300813008,0.8018018018018018,0.7890625,0.7663551401869159,0.8108108108108107,0.5957446808510638,0.5806451612903225,0.6304347826086957,0.5444444444444445,0.6153846153846154,0.6382978723404256,0.8952380952380953,0.825,0.7075471698113207,0.900990099009901,0.8240740740740741,0.898876404494382,0.8629032258064516,0.8282828282828283,0.8380952380952381,0.8073394495412844,0.7983193277310925,0.8434782608695652,0.8760330578512396,0.8389830508474576,0.7232142857142857,0.8916666666666666,0.7476635514018692,0.9166666666666666,0.0,0.8363636363636364,0.8690476190476191,0.8058252427184466,0.8076923076923077,0.7592592592592593,0.6304347826086957,0.8189655172413793,0.7837837837837838,0.6382978723404256,0.8736842105263158,0.8913043478260869,0.8583333333333334,0.8461538461538461,0.6263736263736264,0.7058823529411764,0.6952380952380952,0.6886792452830188,0.6276595744680851,0.6923076923076923,0.696969696969697,0.6304347826086957,0.8490566037735849,0.6952380952380952,0.8536585365853658,0.6799999999999999,0.7807017543859649,0.6991150442477876,0.5,0.7719298245614035,0.7272727272727273,0.7542372881355932,0.6222222222222222,0.5913978494623655,0.9431818181818182,0.7213114754098361,0.8347826086956522,0.6354166666666667,0.5900000000000001,0.34523809523809523,0.8035714285714286,0.9090909090909091,0.7894736842105263,0.8347826086956522,0.8307692307692307,0.6947368421052631,0.8421052631578947,0.8053097345132744,0.7927927927927928,0.7927927927927928
2CN0_F25,0.8775510204081632,0.8476190476190476,0.8043478260869565,0.8446601941747574,0.8045977011494253,0.8383838383838383,0.8068181818181819,0.9186046511627907,0.9302325581395349,0.8958333333333334,0.8839285714285714,0.8627450980392157,0.86,0.8380952380952381,0.8869565217391304,0.797752808988764,0.826530612244898,0.788235294117647,0.847457627118644,0.7647058823529411,0.7906976744186046,0.7816091954022988,0.8160919540229885,0.8222222222222222,0.7931034482758621,0.8925619834710744,0.88,0.7701149425287357,0.7888888888888889,0.5064935064935066,0.8557692307692308,0.8981481481481481,0.8514851485148515,0.8072289156626506,0.8111111111111111,0.7954545454545454,0.9058823529411765,0.8301886792452831,0.8556701030927836,0.8434782608695652,0.8297872340425532,0.8541666666666666,0.8297872340425532,0.8043478260869565,0.8045977011494253,0.7888888888888889,0.7906976744186046,0.8089887640449438,0.9069767441860466,0.9411764705882353,0.8613861386138614,0.927710843373494,0.8947368421052632,0.9142857142857143,0.9181818181818182,0.8941176470588236,0.9010989010989011,0.9090909090909091,0.9,0.900990099009901,0.8932038834951457,0.883495145631068,0.8584905660377359,0.8673469387755102,0.4864864864864865,0.9487179487179487,0.8363636363636364,0.0,0.9104477611940298,0.5147058823529411,0.8913043478260869,0.8910891089108911,0.8936170212765957,0.8725490196078431,0.87,0.7816091954022988,0.8961038961038961,0.904109589041096,0.8942307692307693,0.846938775510204,0.788235294117647,0.8421052631578947,0.8383838383838383,0.8415841584158416,0.797752808988764,0.8367346938775511,0.8241758241758241,0.8314606741573034,0.9247311827956989,0.8383838383838383,0.9090909090909091,0.8297872340425532,0.8640776699029127,0.8532110091743119,0.797752808988764,0.854368932038835,0.8521739130434782,0.8636363636363636,0.8,0.8021978021978022,0.9242424242424242,0.864406779661017,0.8910891089108911,0.8645833333333334,0.8446601941747574,0.83,0.7692307692307692,0.9382716049382716,0.8952380952380953,0.845360824742268,0.9166666666666666,0.8791208791208791,0.75,0.5875,0.5822784810126582,0.912621359223301
4UD9_FQI,0.8676470588235294,0.8860759493670887,0.8676470588235294,0.8831168831168831,0.890625,0.8611111111111112,0.8923076923076922,0.8679245283018868,0.8653846153846154,0.8412698412698413,0.891566265060241,0.8783783783783784,0.875,0.8875,0.8823529411764706,0.8615384615384616,0.8767123287671232,0.8524590163934427,0.8804347826086957,0.8571428571428572,0.8548387096774194,0.859375,0.8524590163934427,0.859375,0.8571428571428572,0.8522727272727273,0.8494623655913979,0.8615384615384616,0.8656716417910448,0.8767123287671232,0.8831168831168831,0.9382716049382716,0.8309859154929577,0.8813559322033898,0.8615384615384616,0.859375,0.8461538461538461,0.7866666666666666,0.7419354838709677,0.8095238095238095,0.796875,0.796875,0.8840579710144928,0.8676470588235294,0.890625,0.8484848484848485,0.873015873015873,0.8939393939393939,0.8703703703703703,0.78125,0.8918918918918919,0.8571428571428572,0.875,0.8378378378378378,0.8831168831168831,0.8909090909090909,0.9016393442622951,0.8970588235294118,0.9135802469135803,0.8857142857142857,0.9054054054054054,0.8767123287671232,0.8717948717948718,0.9166666666666666,0.855072463768116,0.7435897435897436,0.8690476190476191,0.9104477611940298,0.0,0.8666666666666667,0.85,0.8382352941176471,0.9076923076923077,0.8285714285714285,0.8571428571428572,0.8939393939393939,0.8936170212765957,0.8536585365853658,0.8918918918918919,0.9189189189189189,0.8888888888888888,0.8676470588235294,0.8767123287671232,0.88,0.8955223880597015,0.875,0.8615384615384616,0.890625,0.8035714285714286,0.8767123287671232,0.8857142857142857,0.8676470588235294,0.88,0.891566265060241,0.8615384615384616,0.881578947368421,0.8876404494382022,0.8641975308641976,0.8870967741935484,0.8656716417910448,0.8823529411764706,0.9021739130434783,0.9027777777777778,0.8484848484848485,0.8831168831168831,0.88,0.8714285714285714,0.8723404255319149,0.9078947368421053,0.9178082191780822,0.8977272727272727,0.85,0.8676470588235294,0.8732394366197183,0.8714285714285714,0.8714285714285714
1OYT_FSN,0.8586956521739131,0.8514851485148515,0.7931034482758621,0.8247422680412371,0.7926829268292683,0.8172043010752688,0.7951807228915663,0.8108108108108107,0.8243243243243243,0.8390804597701149,0.8571428571428572,0.84375,0.8404255319148937,0.8181818181818181,0.8818181818181818,0.813953488372093,0.8172043010752688,0.7901234567901234,0.7981651376146789,0.7951807228915663,0.7926829268292683,0.7976190476190477,0.7435897435897436,0.7530864197530864,0.75,0.8782608695652174,0.865546218487395,0.7560975609756098,0.7619047619047619,0.5897435897435898,0.8484848484848485,0.8932038834951457,0.8315789473684211,0.825,0.7857142857142857,0.7976190476190477,0.8108108108108107,0.8217821782178218,0.8478260869565217,0.8363636363636364,0.8202247191011236,0.8461538461538461,0.8202247191011236,0.7931034482758621,0.8072289156626506,0.8045977011494253,0.8072289156626506,0.7976190476190477,0.8133333333333334,0.8833333333333333,0.8172043010752688,0.8169014084507042,0.8235294117647058,0.890625,0.8712871287128713,0.8734177215189873,0.8953488372093024,0.8924731182795699,0.8846153846153846,0.8842105263157894,0.8762886597938144,0.865979381443299,0.84,0.8089887640449438,0.5733333333333333,0.8676470588235294,0.8058252427184466,0.5147058823529411,0.8666666666666667,0.0,0.8452380952380952,0.8617021276595744,0.875,0.8541666666666666,0.8631578947368421,0.7831325301204819,0.8888888888888888,0.8805970149253731,0.9108910891089109,0.8387096774193549,0.8048780487804879,0.8202247191011236,0.7912087912087912,0.7956989247311828,0.8,0.7888888888888889,0.7710843373493976,0.8214285714285714,0.8953488372093024,0.7912087912087912,0.8833333333333333,0.7790697674418605,0.845360824742268,0.8349514563106796,0.8,0.8350515463917526,0.8240740740740741,0.8571428571428572,0.8024691358024691,0.8045977011494253,0.9,0.8272727272727273,0.8369565217391304,0.8181818181818181,0.8247422680412371,0.8085106382978724,0.5921052631578947,0.9054054054054054,0.8787878787878788,0.8369565217391304,0.8738738738738738,0.8170731707317074,0.7037037037037037,0.5974025974025974,0.5921052631578947,0.8494623655913979
2PKS_G44,0.8723404255319149,0.8640776699029127,0.8351648351648352,0.883495145631068,0.8235294117647058,0.8064516129032258,0.8390804597701149,0.8441558441558441,0.8108108108108107,0.8275862068965517,0.8137254901960784,0.7956989247311828,0.8172043010752688,0.8431372549019608,0.8518518518518519,0.8681318681318682,0.8556701030927836,0.8214285714285714,0.7547169811320755,0.8117647058823529,0.8372093023255813,0.8409090909090909,0.6621621621621622,0.6753246753246753,0.6710526315789473,0.8793103448275862,0.8760330578512396,0.6623376623376623,0.6875,0.752808988764045,0.8144329896907216,0.8725490196078431,0.8085106382978724,0.8690476190476191,0.8426966292134832,0.8275862068965517,0.8441558441558441,0.8785046728971962,0.9081632653061225,0.8782608695652174,0.8958333333333334,0.9183673469387755,0.8351648351648352,0.8478260869565217,0.8372093023255813,0.8068181818181819,0.8235294117647058,0.8409090909090909,0.8157894736842105,0.6666666666666667,0.8556701030927836,0.8356164383561644,0.7530864197530864,0.9090909090909091,0.7362637362637363,0.8607594936708861,0.8433734939759037,0.8444444444444444,0.8857142857142857,0.8111111111111111,0.7912087912087912,0.8556701030927836,0.7684210526315789,0.8854166666666666,0.7441860465116279,0.8695652173913043,0.8076923076923077,0.8913043478260869,0.85,0.8452380952380952,0.0,0.8131868131868132,0.9010989010989011,0.8787878787878788,0.7752808988764045,0.8275862068965517,0.92,0.8985507246376812,0.8556701030927836,0.8877551020408163,0.8214285714285714,0.8351648351648352,0.7093023255813953,0.7159090909090908,0.8023255813953488,0.7058823529411764,0.7738095238095238,0.8505747126436781,0.8,0.7093023255813953,0.8852459016393442,0.7073170731707317,0.7582417582417582,0.8365384615384616,0.8555555555555556,0.7472527472527473,0.8468468468468469,0.8584905660377359,0.8192771084337349,0.8461538461538461,0.9016393442622951,0.8288288288288288,0.6666666666666667,0.8586956521739131,0.8144329896907216,0.7849462365591398,0.7441860465116279,0.7575757575757576,0.8210526315789474,0.9306930693069306,0.6875,0.7105263157894737,0.7674418604651163,0.8021978021978022,0.8131868131868132,0.6329113924050633
2R2M_I50,0.8282828282828283,0.8660714285714286,0.8163265306122449,0.8532110091743119,0.8421052631578947,0.7777777777777778,0.84375,0.9120879120879121,0.9111111111111111,0.7692307692307692,0.7981651376146789,0.8380952380952381,0.8349514563106796,0.8672566371681416,0.7818181818181819,0.7978723404255319,0.8476190476190476,0.8404255319148937,0.8166666666666667,0.84375,0.8172043010752688,0.8210526315789474,0.8021978021978022,0.7555555555555555,0.8315789473684211,0.88,0.8769230769230769,0.8350515463917526,0.8020833333333334,0.8476190476190476,0.8425925925925926,0.8425925925925926,0.8380952380952381,0.8333333333333334,0.846938775510204,0.845360824742268,0.875,0.8073394495412844,0.8962264150943396,0.811965811965812,0.8846153846153846,0.9056603773584906,0.8627450980392157,0.8041237113402062,0.8421052631578947,0.826530612244898,0.8421052631578947,0.845360824742268,0.9010989010989011,0.8,0.8252427184466019,0.8953488372093024,0.84375,0.9066666666666666,0.8317757009345794,0.8636363636363636,0.8602150537634409,0.86,0.8454545454545455,0.7684210526315789,0.7628865979381443,0.7525773195876289,0.8348623853211009,0.8857142857142857,0.8431372549019608,0.9135802469135803,0.7592592592592593,0.8910891089108911,0.8382352941176471,0.8617021276595744,0.8131868131868132,0.0,0.865979381443299,0.8476190476190476,0.7731958762886598,0.8333333333333334,0.9418604651162791,0.9113924050632911,0.7653061224489796,0.8773584905660378,0.8526315789473684,0.7789473684210526,0.8365384615384616,0.8173076923076923,0.8350515463917526,0.8349514563106796,0.8585858585858586,0.8172043010752688,0.8089887640449438,0.8476190476190476,0.8857142857142857,0.84,0.8504672897196262,0.8090909090909091,0.7849462365591398,0.8518518518518519,0.7894736842105263,0.8407079646017699,0.8387096774193549,0.8020833333333334,0.9305555555555556,0.8617886178861789,0.8431372549019608,0.8020833333333334,0.7980769230769231,0.77,0.854368932038835,0.85,0.7920792079207921,0.9272727272727272,0.8070175438596492,0.8131868131868132,0.8737864077669903,0.8878504672897196,0.8867924528301887,0.6888888888888889
1K21_IGN,0.8260869565217391,0.8446601941747574,0.7142857142857143,0.78125,0.6923076923076923,0.6385542168674698,0.6962025316455696,0.9540229885057472,0.9534883720930233,0.7906976744186046,0.7052631578947368,0.5925925925925926,0.5822784810126582,0.651685393258427,0.9322033898305084,0.7037037037037037,0.686046511627907,0.6883116883116883,0.7358490566037736,0.7125,0.6923076923076923,0.7,0.6883116883116883,0.7,0.6447368421052632,0.8717948717948718,0.8688524590163934,0.6708860759493671,0.6625,0.8585858585858586,0.43999999999999995,0.9065420560747663,0.41666666666666663,0.6142857142857143,0.7647058823529411,0.6133333333333333,0.9166666666666666,0.8598130841121495,0.8526315789473684,0.8303571428571428,0.8631578947368421,0.8631578947368421,0.5974025974025974,0.7142857142857143,0.6923076923076923,0.6951219512195121,0.6923076923076923,0.7,0.9302325581395349,0.90625,0.7717391304347826,0.9390243902439024,0.8804347826086957,0.9722222222222222,0.875,0.9176470588235294,0.9230769230769231,0.9292929292929293,0.9279279279279279,0.9207920792079208,0.912621359223301,0.9238095238095239,0.5833333333333333,0.9207920792079208,0.8541666666666666,0.961038961038961,0.6304347826086957,0.8936170212765957,0.9076923076923077,0.875,0.9010989010989011,0.865979381443299,0.0,0.8229166666666666,0.8064516129032258,0.7,0.9493670886075949,0.987012987012987,0.9339622641509434,0.9117647058823529,0.6883116883116883,0.8131868131868132,0.6385542168674698,0.6309523809523809,0.7037037037037037,0.6506024096385542,0.5616438356164384,0.64,0.898876404494382,0.6547619047619048,0.8135593220338984,0.6329113924050633,0.6627906976744187,0.77,0.7037037037037037,0.6511627906976745,0.8073394495412844,0.7821782178217822,0.6842105263157895,0.7108433734939759,0.9701492537313433,0.7547169811320755,0.9108910891089109,0.6951219512195121,0.6071428571428572,0.5802469135802469,0.8888888888888888,0.95,0.9038461538461539,0.9,0.8672566371681416,0.8505747126436781,0.8979591836734694,0.8673469387755102,0.8541666666666666,0.8888888888888888
