,3UNJ_0BX,3UNK_0BY,2DS1_1CD,3ULI_1N3,1GII_1PU,1VYW_292,1H1Q_2A6,3LE6_2BZ,4NJ3_2KD,2R3O_2SC,2DUV_371,1V1K_3FP,4BGH_3I6,4RJ3_3QS,2R3P_3SC,1H1S_4SP,2BPM_529,5D1J_56H,1P2A_5BN,1YKR_628,1H1R_6CP,2R64_740,4CFV_75X,4ACM_7YG,5MHQ_8QT,3LFS_A07,3LFN_A27,2BHE_BRY,2UZO_C62,2UZL_C94,2UZE_C95,2UZN_C96,2XMY_CDK,1WCC_CIG,2C5O_CK2,1PXN_CK6,2C5N_CK8,1E1V_CMG,2C68_CT6,1Y8Y_CT7,2C69_CT8,1Y91_CT9,2B53_D23,2B55_D31,2B52_D42,2C6I_DT1,2C6K_DT2,2C6L_DT4,2C6M_DT5,1DI8_DTQ,3IG7_EFP,3IGG_EFQ,3EZR_EZR,3EZV_EZV,6GUH_FB8,6GUK_FC8,6GVA_FCQ,1R78_FMD,2W05_FRT,1OIQ_HDU,1OIR_HDY,6Q4E_HH5,6Q4G_HJK,2W17_I19,5JQ5_I74,2VV9_IM9,1E9H_INR,4CFN_JYM,2W1H_L0F,2FVD_LIA,1KE5_LS1,1KE6_LS2,1KE7_LS3,1KE8_LS4,1KE9_LS5,2VTA_LZ1,2VTH_LZ2,2VTI_LZ3,2VTJ_LZ4,2VTL_LZ5,2VTN_LZ7,2VTO_LZ8,2VTP_LZ9,2VTQ_LZA,2VTR_LZB,2VTS_LZC,2VTT_LZD,2VU3_LZE,3BHT_MFR,3BHU_MHR,2C5Y_MTW,1OI9_N20,1OIY_N41,1VYZ_N5B,1OIU_N76,3NS9_NS9,2G9X_NU5,1E1X_NW1,2WIH_P48,3WBL_PDY,1PYE_PM1,3S2P_PMU,2IW6_QQ2,5IEV_R0N,3MY5_RFZ,3DDQ_RRC,2R3F_SC8,2R3G_SC9,2R3H_SCE,2R3I_SCF,2R3J_SCJ,2R3K_SCQ,2R3L_SCW,2R3M_SCX,2R3N_SCZ,4CFW_SQ9,3PY0_SU9,4BCP_T3C,4BCK_T3E,4BCO_T6Q,4BCM_T7Z,4BCN_T9N,4BCQ_TJF,2BTS_U32,2BTR_U73,3BHV_VAR,2XNB_Y8L,2EXM_ZIP
5IEV_R0N,0.7536231884057971,0.7763157894736842,0.9108910891089109,0.845360824742268,0.875,0.8658536585365854,0.7692307692307692,0.9111111111111111,0.8526315789473684,0.8876404494382022,0.9157894736842105,0.7816091954022988,0.6527777777777778,0.8444444444444444,0.9052631578947369,0.6962025316455696,0.8539325842696629,0.8295454545454546,0.9222222222222223,0.7804878048780488,0.7831325301204819,0.8817204301075269,0.8295454545454546,0.8172043010752688,0.8111111111111111,0.8837209302325582,0.8850574712643678,0.963855421686747,0.8928571428571429,0.8494623655913979,0.9101123595505618,0.8764044943820225,0.7840909090909091,0.8888888888888888,0.8904109589041096,0.7922077922077921,0.8051948051948052,0.8441558441558441,0.9230769230769231,0.8205128205128205,0.9,0.7613636363636364,0.8536585365853658,0.8888888888888888,0.89,0.7619047619047619,0.7625,0.7710843373493976,0.7560975609756098,0.8481012658227848,0.8352941176470589,0.8433734939759037,0.9029126213592233,0.9183673469387755,0.7272727272727273,0.8152173913043479,0.8602150537634409,0.8762886597938144,0.7441860465116279,0.8518518518518519,0.7912087912087912,0.8840579710144928,0.8674698795180723,0.7045454545454546,0.84375,0.7471264367816092,0.9012345679012346,0.8076923076923077,0.8928571428571429,0.7777777777777778,0.8780487804878049,0.8829787234042553,0.9072164948453608,0.8791208791208791,0.872093023255814,0.9076923076923077,0.8787878787878788,0.8181818181818181,0.75,0.8732394366197183,0.8378378378378378,0.8607594936708861,0.8625,0.8588235294117648,0.8875,0.8352941176470589,0.8522727272727273,0.8452380952380952,0.858974358974359,0.8658536585365854,0.941747572815534,0.7435897435897436,0.7283950617283951,0.868421052631579,0.7558139534883721,0.8555555555555556,0.7444444444444445,0.8701298701298701,0.7471264367816092,0.8222222222222222,0.8928571428571429,0.8375,0.8367346938775511,0.0,0.9135802469135803,0.8539325842696629,0.9204545454545454,0.8863636363636364,0.9,0.9069767441860466,0.8977272727272727,0.9186046511627907,0.9080459770114943,0.8666666666666667,0.8522727272727273,0.8260869565217391,0.9176470588235294,0.826530612244898,0.7674418604651163,0.8080808080808081,0.797979797979798,0.7857142857142857,0.7894736842105263,0.7246376811594203,0.8554216867469879,0.8888888888888888,0.92,0.881578947368421
3MY5_RFZ,0.90625,0.8676470588235294,0.9318181818181819,0.9333333333333333,0.8933333333333333,0.8840579710144928,0.9189189189189189,0.8918918918918919,0.8928571428571429,0.8933333333333333,0.9259259259259259,0.8888888888888888,0.9054054054054054,0.8717948717948718,0.8860759493670887,0.9259259259259259,0.868421052631579,0.8701298701298701,0.9342105263157895,0.88,0.881578947368421,0.9,0.9125,0.9195402298850575,0.9036144578313253,0.8571428571428572,0.9054054054054054,0.9552238805970149,0.9452054794520548,0.9418604651162791,0.9342105263157895,0.95,0.9294117647058824,0.8979591836734694,0.9344262295081968,0.9305555555555556,0.9444444444444444,0.9104477611940298,0.9210526315789473,0.8823529411764706,0.9078947368421053,0.9058823529411765,0.9014084507042254,0.9195402298850575,0.9325842696629214,0.9,0.8783783783783784,0.8831168831168831,0.9113924050632911,0.8970588235294118,0.8472222222222222,0.8405797101449275,0.9222222222222223,0.9285714285714286,0.935064935064935,0.8518518518518519,0.9285714285714286,0.9550561797752809,0.9302325581395349,0.9,0.9069767441860466,0.9298245614035088,0.9014084507042254,0.9111111111111111,0.8823529411764706,0.8928571428571429,0.9420289855072463,0.9305555555555556,0.9305555555555556,0.8941176470588236,0.9589041095890412,0.9146341463414634,0.9285714285714286,0.9382716049382716,0.9342105263157895,0.9423076923076923,0.9454545454545454,0.9436619718309859,0.9047619047619048,0.9152542372881356,0.9230769230769231,0.927536231884058,0.9130434782608696,0.875,0.8939393939393939,0.8933333333333333,0.8666666666666667,0.8428571428571429,0.9264705882352942,0.9154929577464789,0.9186046511627907,0.9066666666666666,0.9125,0.8888888888888888,0.9166666666666666,0.8846153846153846,0.9101123595505618,0.9242424242424242,0.8928571428571429,0.8888888888888888,0.9154929577464789,0.8840579710144928,0.8735632183908046,0.9135802469135803,0.0,0.8831168831168831,0.855072463768116,0.9066666666666666,0.9090909090909091,0.8857142857142857,0.92,0.9,0.9027777777777778,0.8974358974358975,0.9102564102564102,0.9302325581395349,0.9444444444444444,0.9120879120879121,0.9411764705882353,0.9263157894736842,0.9157894736842105,0.925,0.9120879120879121,0.9411764705882353,0.9324324324324325,0.8955223880597015,0.9302325581395349,0.8870967741935484
3DDQ_RRC,0.8333333333333334,0.8333333333333334,0.8979591836734694,0.8541666666666666,0.872093023255814,0.8481012658227848,0.8536585365853658,0.8837209302325582,0.8494623655913979,0.7564102564102564,0.9368421052631579,0.8936170212765957,0.7662337662337663,0.8913043478260869,0.7857142857142857,0.8777777777777778,0.8888888888888888,0.9021739130434783,0.8953488372093024,0.8863636363636364,0.8876404494382022,0.8791208791208791,0.8901098901098901,0.8631578947368421,0.3846153846153846,0.810126582278481,0.8125,0.9367088607594937,0.9540229885057472,0.9393939393939394,0.9204545454545454,0.9347826086956522,0.8586956521739131,0.9375,0.8873239436619719,0.8481012658227848,0.875,0.8846153846153846,0.8148148148148149,0.875,0.8170731707317074,0.8854166666666666,0.8354430379746836,0.875,0.8762886597938144,0.8913043478260869,0.8977272727272727,0.9010989010989011,0.9010989010989011,0.8734177215189873,0.8452380952380952,0.8395061728395061,0.8787878787878788,0.9052631578947369,0.8292682926829268,0.7558139534883721,0.7317073170731707,0.9191919191919192,0.8222222222222222,0.8026315789473684,0.8131868131868132,0.9285714285714286,0.7894736842105263,0.8571428571428572,0.7471264367816092,0.8111111111111111,0.9259259259259259,0.9166666666666666,0.8625,0.8631578947368421,0.8888888888888888,0.9042553191489362,0.9166666666666666,0.8888888888888888,0.8554216867469879,0.8688524590163934,0.9090909090909091,0.8875,0.922077922077922,0.835820895522388,0.8947368421052632,0.8717948717948718,0.9012345679012346,0.9080459770114943,0.84,0.8588235294117648,0.8876404494382022,0.8953488372093024,0.8846153846153846,0.8625,0.8969072164948454,0.8571428571428572,0.8651685393258427,0.8648648648648649,0.8709677419354839,0.6710526315789473,0.8673469387755102,0.9375,0.8736842105263158,0.8695652173913043,0.8765432098765432,0.8625,0.8910891089108911,0.8539325842696629,0.8831168831168831,0.0,0.8227848101265822,0.7532467532467533,0.7352941176470589,0.8051948051948052,0.782051282051282,0.8026315789473684,0.7763157894736842,0.7951807228915663,0.7926829268292683,0.8842105263157894,0.9285714285714286,0.8811881188118812,0.8817204301075269,0.8737864077669903,0.8640776699029127,0.8636363636363636,0.87,0.8831168831168831,0.8518518518518519,0.8717948717948718,0.9072164948453608,0.8309859154929577
2R3F_SC8,0.8676470588235294,0.8169014084507042,0.8777777777777778,0.9042553191489362,0.8461538461538461,0.8333333333333334,0.8846153846153846,0.8289473684210527,0.8505747126436781,0.6567164179104478,0.9318181818181819,0.8977272727272727,0.9,0.8690476190476191,0.3620689655172413,0.9069767441860466,0.9186046511627907,0.8941176470588236,0.8860759493670887,0.7866666666666666,0.8354430379746836,0.8554216867469879,0.8674698795180723,0.8651685393258427,0.8192771084337349,0.8243243243243243,0.8717948717948718,0.9,0.95,0.9347826086956522,0.9523809523809523,0.9294117647058824,0.8735632183908046,0.8703703703703703,0.8923076923076922,0.88,0.8783783783783784,0.9189189189189189,0.6911764705882353,0.6612903225806452,0.7142857142857143,0.8505747126436781,0.8666666666666667,0.8651685393258427,0.8409090909090909,0.8414634146341463,0.8461538461538461,0.8518518518518519,0.8518518518518519,0.8611111111111112,0.875,0.8846153846153846,0.8817204301075269,0.8850574712643678,0.8734177215189873,0.8235294117647058,0.8170731707317074,0.9583333333333334,0.875,0.8169014084507042,0.8390804597701149,0.9206349206349207,0.8513513513513513,0.9175257731958762,0.7407407407407407,0.8764044943820225,0.904109589041096,0.9230769230769231,0.8947368421052632,0.925531914893617,0.8933333333333333,0.8837209302325582,0.8850574712643678,0.8795180722891567,0.8860759493670887,0.8928571428571429,0.8793103448275862,0.8918918918918919,0.8484848484848485,0.8548387096774194,0.8840579710144928,0.8904109589041096,0.8767123287671232,0.9,0.8059701492537313,0.8461538461538461,0.891566265060241,0.8421052631578947,0.8732394366197183,0.8648648648648649,0.8505747126436781,0.9012345679012346,0.9069767441860466,0.8676470588235294,0.8735632183908046,0.7123287671232876,0.9052631578947369,0.9459459459459459,0.9010989010989011,0.7875,0.8648648648648649,0.8493150684931507,0.8829787234042553,0.9204545454545454,0.855072463768116,0.8227848101265822,0.0,0.7638888888888888,0.7258064516129032,0.30000000000000004,0.6461538461538461,0.7076923076923076,0.8055555555555556,0.6901408450704225,0.6666666666666667,0.8620689655172413,0.9078947368421053,0.8842105263157894,0.8850574712643678,0.8877551020408163,0.8775510204081632,0.8795180722891567,0.8723404255319149,0.9178082191780822,0.8831168831168831,0.8904109589041096,0.9,0.9142857142857143
2R3G_SC9,0.8405797101449275,0.84,0.9052631578947369,0.8723404255319149,0.8375,0.8552631578947368,0.8607594936708861,0.8780487804878049,0.9042553191489362,0.6521739130434783,0.9456521739130435,0.8764044943820225,0.8625,0.8735632183908046,0.759493670886076,0.8977272727272727,0.9333333333333333,0.9101123595505618,0.8625,0.8809523809523809,0.8823529411764706,0.8863636363636364,0.8850574712643678,0.8181818181818181,0.6533333333333333,0.8607594936708861,0.8625,0.8888888888888888,0.9642857142857143,0.925531914893617,0.9540229885057472,0.9318181818181819,0.8651685393258427,0.896551724137931,0.8805970149253731,0.8701298701298701,0.868421052631579,0.9078947368421053,0.8205128205128205,0.8831168831168831,0.8076923076923077,0.8924731182795699,0.8717948717948718,0.8695652173913043,0.8709677419354839,0.898876404494382,0.9058823529411765,0.9090909090909091,0.9090909090909091,0.8961038961038961,0.8518518518518519,0.8607594936708861,0.8854166666666666,0.9010989010989011,0.85,0.8681318681318682,0.7804878048780488,0.9381443298969072,0.8539325842696629,0.8243243243243243,0.8181818181818181,0.9242424242424242,0.8421052631578947,0.8387096774193549,0.7790697674418605,0.8426966292134832,0.8933333333333333,0.9125,0.8846153846153846,0.8695652173913043,0.8974358974358975,0.9,0.9010989010989011,0.8705882352941177,0.8765432098765432,0.8596491228070176,0.9206349206349207,0.8961038961038961,0.8873239436619719,0.8787878787878788,0.8888888888888888,0.8648648648648649,0.8513513513513513,0.8481012658227848,0.8933333333333333,0.8928571428571429,0.8271604938271605,0.9036144578313253,0.8309859154929577,0.8243243243243243,0.8804347826086957,0.891566265060241,0.8977272727272727,0.8888888888888888,0.8901098901098901,0.7721518987341772,0.8969072164948454,0.9342105263157895,0.8924731182795699,0.8636363636363636,0.8243243243243243,0.8846153846153846,0.92,0.8863636363636364,0.9066666666666666,0.7532467532467533,0.7638888888888888,0.0,0.6774193548387097,0.625,0.6417910447761195,0.7746478873239436,0.7285714285714286,0.736842105263158,0.6619718309859155,0.8791208791208791,0.9113924050632911,0.8877551020408163,0.8888888888888888,0.8910891089108911,0.8811881188118812,0.8837209302325582,0.8877551020408163,0.9066666666666666,0.7972972972972973,0.8493150684931507,0.8791208791208791,0.8873239436619719
2R3H_SCE,0.8888888888888888,0.8840579710144928,0.9195402298850575,0.8705882352941177,0.8783783783783784,0.8840579710144928,0.904109589041096,0.9210526315789473,0.9058823529411765,0.7611940298507462,0.9125,0.9024390243902439,0.8591549295774648,0.8421052631578947,0.7246376811594203,0.9125,0.9113924050632911,0.8552631578947368,0.92,0.9230769230769231,0.9102564102564102,0.8571428571428572,0.8987341772151899,0.8395061728395061,0.7183098591549295,0.8732394366197183,0.875,0.9552238805970149,0.9594594594594594,0.9540229885057472,0.9615384615384616,0.9367088607594937,0.8333333333333334,0.8979591836734694,0.8392857142857143,0.8507462686567164,0.8484848484848485,0.9104477611940298,0.7384615384615385,0.8656716417910448,0.7230769230769231,0.8795180722891567,0.8857142857142857,0.8809523809523809,0.8690476190476191,0.9,0.9078947368421053,0.9113924050632911,0.9113924050632911,0.8805970149253731,0.8472222222222222,0.8571428571428572,0.8977272727272727,0.9024390243902439,0.8115942028985508,0.8658536585365854,0.7837837837837838,0.9550561797752809,0.8051948051948052,0.796875,0.825,0.9298245614035088,0.8695652173913043,0.8735632183908046,0.7974683544303798,0.8227848101265822,0.9571428571428572,0.9305555555555556,0.9154929577464789,0.8941176470588236,0.9142857142857143,0.8875,0.9024390243902439,0.8974358974358975,0.92,0.9,0.9259259259259259,0.9130434782608696,0.8870967741935484,0.8771929824561404,0.8888888888888888,0.9117647058823529,0.9130434782608696,0.9054054054054054,0.859375,0.863013698630137,0.881578947368421,0.9054054054054054,0.859375,0.8507462686567164,0.9058823529411765,0.9066666666666666,0.9125,0.90625,0.9166666666666666,0.7746478873239436,0.9222222222222223,0.9402985074626866,0.8658536585365854,0.8461538461538461,0.9154929577464789,0.8840579710144928,0.898876404494382,0.9,0.9090909090909091,0.7352941176470589,0.7258064516129032,0.6774193548387097,0.0,0.7213114754098361,0.7538461538461538,0.7777777777777778,0.7258064516129032,0.7536231884057971,0.7681159420289855,0.891566265060241,0.8985507246376812,0.8876404494382022,0.8888888888888888,0.8913043478260869,0.8555555555555556,0.8831168831168831,0.8876404494382022,0.875,0.855072463768116,0.84375,0.8780487804878049,0.85
2R3I_SCF,0.8484848484848485,0.863013698630137,0.8888888888888888,0.8913043478260869,0.858974358974359,0.8309859154929577,0.868421052631579,0.8717948717948718,0.8876404494382022,0.6307692307692307,0.9186046511627907,0.8433734939759037,0.8987341772151899,0.8674698795180723,0.5538461538461539,0.9058823529411765,0.9176470588235294,0.9058823529411765,0.84,0.8607594936708861,0.8765432098765432,0.8674698795180723,0.8795180722891567,0.8636363636363636,0.8170731707317074,0.8533333333333333,0.8552631578947368,0.8823529411764706,0.9493670886075949,0.9222222222222223,0.9518072289156626,0.9285714285714286,0.872093023255814,0.9090909090909091,0.890625,0.8783783783783784,0.8767123287671232,0.9178082191780822,0.7246376811594203,0.6984126984126984,0.7285714285714286,0.8488372093023255,0.8648648648648649,0.8764044943820225,0.8522727272727273,0.8395061728395061,0.8441558441558441,0.85,0.85,0.8904109589041096,0.8875,0.8831168831168831,0.8924731182795699,0.896551724137931,0.8717948717948718,0.875,0.7848101265822784,0.935483870967742,0.8735632183908046,0.8309859154929577,0.8235294117647058,0.9193548387096774,0.8648648648648649,0.8695652173913043,0.7051282051282051,0.875,0.8873239436619719,0.9078947368421053,0.8783783783783784,0.8888888888888888,0.8767123287671232,0.8690476190476191,0.8837209302325582,0.8641975308641976,0.8701298701298701,0.8703703703703703,0.9152542372881356,0.875,0.8805970149253731,0.8524590163934427,0.8656716417910448,0.8405797101449275,0.8260869565217391,0.8552631578947368,0.8382352941176471,0.8441558441558441,0.8481012658227848,0.9125,0.8714285714285714,0.863013698630137,0.8620689655172413,0.9,0.9058823529411765,0.8656716417910448,0.8850574712643678,0.6901408450704225,0.9157894736842105,0.9452054794520548,0.9120879120879121,0.7692307692307692,0.7971014492753623,0.8472222222222222,0.9052631578947369,0.9069767441860466,0.8857142857142857,0.8051948051948052,0.30000000000000004,0.625,0.7213114754098361,0.0,0.6190476190476191,0.6825396825396826,0.7857142857142857,0.6268656716417911,0.6417910447761195,0.8735632183908046,0.9066666666666666,0.8947368421052632,0.896551724137931,0.8979591836734694,0.8877551020408163,0.891566265060241,0.8829787234042553,0.9166666666666666,0.881578947368421,0.8888888888888888,0.898876404494382,0.9130434782608696
2R3J_SCJ,0.8208955223880597,0.821917808219178,0.9157894736842105,0.8461538461538461,0.8780487804878049,0.8378378378378378,0.8289473684210527,0.8765432098765432,0.8539325842696629,0.26415094339622647,0.9213483146067416,0.9120879120879121,0.8311688311688312,0.872093023255814,0.6142857142857143,0.8705882352941177,0.9204545454545454,0.9090909090909091,0.8888888888888888,0.8658536585365854,0.8536585365853658,0.8850574712643678,0.9090909090909091,0.7738095238095238,0.7012987012987013,0.8289473684210527,0.8311688311688312,0.8873239436619719,0.9382716049382716,0.9130434782608696,0.9411764705882353,0.9310344827586207,0.8636363636363636,0.8947368421052632,0.8955223880597015,0.868421052631579,0.8666666666666667,0.9066666666666666,0.6811594202898551,0.8028169014084507,0.6857142857142857,0.813953488372093,0.84,0.8804347826086957,0.8817204301075269,0.8313253012048193,0.8205128205128205,0.8271604938271605,0.8414634146341463,0.8947368421052632,0.8780487804878049,0.8734177215189873,0.8842105263157894,0.8876404494382022,0.8481012658227848,0.8539325842696629,0.7926829268292683,0.9696969696969697,0.8522727272727273,0.8533333333333333,0.8426966292134832,0.90625,0.7916666666666666,0.8736842105263158,0.6666666666666667,0.8409090909090909,0.9210526315789473,0.925,0.8533333333333333,0.9042553191489362,0.8961038961038961,0.8863636363636364,0.8876404494382022,0.8953488372093024,0.8888888888888888,0.8571428571428572,0.9016393442622951,0.8648648648648649,0.8529411764705882,0.8412698412698413,0.9027777777777778,0.8472222222222222,0.88,0.9024390243902439,0.7761194029850746,0.7894736842105263,0.8941176470588236,0.9024390243902439,0.8767123287671232,0.868421052631579,0.8275862068965517,0.8765432098765432,0.8837209302325582,0.855072463768116,0.8505747126436781,0.6285714285714286,0.8842105263157894,0.9473684210526316,0.8913043478260869,0.8488372093023255,0.868421052631579,0.8974358974358975,0.9081632653061225,0.8977272727272727,0.92,0.782051282051282,0.6461538461538461,0.6417910447761195,0.7538461538461538,0.6190476190476191,0.0,0.4642857142857143,0.6461538461538461,0.6428571428571428,0.2909090909090909,0.8901098901098901,0.9102564102564102,0.875,0.8620689655172413,0.8673469387755102,0.8686868686868687,0.8690476190476191,0.875,0.8904109589041096,0.7945205479452055,0.8783783783783784,0.8901098901098901,0.9166666666666666
2R3K_SCQ,0.8636363636363636,0.8767123287671232,0.935483870967742,0.8651685393258427,0.9,0.8450704225352113,0.8666666666666667,0.8987341772151899,0.8604651162790697,0.5806451612903225,0.9302325581395349,0.8953488372093024,0.8533333333333333,0.8928571428571429,0.7083333333333333,0.9047619047619048,0.9294117647058824,0.9047619047619048,0.8831168831168831,0.8875,0.8888888888888888,0.8795180722891567,0.9176470588235294,0.8352941176470589,0.8,0.8194444444444444,0.821917808219178,0.8805970149253731,0.9210526315789473,0.9090909090909091,0.925,0.927710843373494,0.8837209302325582,0.9074074074074074,0.90625,0.8918918918918919,0.8904109589041096,0.9166666666666666,0.7571428571428571,0.8260869565217391,0.7605633802816901,0.8470588235294118,0.8309859154929577,0.8876404494382022,0.9010989010989011,0.8227848101265822,0.8108108108108107,0.8181818181818181,0.8333333333333334,0.8732394366197183,0.8860759493670887,0.881578947368421,0.9032258064516129,0.8823529411764706,0.8846153846153846,0.8604651162790697,0.8271604938271605,0.968421052631579,0.8850574712643678,0.8611111111111112,0.8620689655172413,0.935483870967742,0.8142857142857143,0.9157894736842105,0.717948717948718,0.8735632183908046,0.9166666666666666,0.935064935064935,0.8767123287671232,0.9,0.8904109589041096,0.8809523809523809,0.8823529411764706,0.9036144578313253,0.8831168831168831,0.8679245283018868,0.8947368421052632,0.8405797101449275,0.8615384615384616,0.8103448275862069,0.8805970149253731,0.8382352941176471,0.8732394366197183,0.8974358974358975,0.835820895522388,0.8421052631578947,0.8888888888888888,0.8974358974358975,0.9166666666666666,0.9066666666666666,0.8333333333333334,0.9125,0.9176470588235294,0.8461538461538461,0.8837209302325582,0.6857142857142857,0.9263157894736842,0.9589041095890412,0.8863636363636364,0.8690476190476191,0.8611111111111112,0.9066666666666666,0.8924731182795699,0.9186046511627907,0.9,0.8026315789473684,0.7076923076923076,0.7746478873239436,0.7777777777777778,0.6825396825396826,0.4642857142857143,0.0,0.5,0.7,0.59375,0.8977272727272727,0.9054054054054054,0.8817204301075269,0.8690476190476191,0.8736842105263158,0.875,0.8765432098765432,0.8817204301075269,0.8840579710144928,0.8648648648648649,0.8873239436619719,0.9222222222222223,0.8955223880597015
2R3L_SCW,0.8676470588235294,0.8493150684931507,0.9368421052631579,0.8555555555555556,0.8461538461538461,0.8493150684931507,0.8701298701298701,0.8875,0.8505747126436781,0.6956521739130435,0.9069767441860466,0.8850574712643678,0.8571428571428572,0.8953488372093024,0.7974683544303798,0.9069767441860466,0.9310344827586207,0.8941176470588236,0.8717948717948718,0.8902439024390244,0.891566265060241,0.8690476190476191,0.9069767441860466,0.8522727272727273,0.775,0.8243243243243243,0.8266666666666667,0.8676470588235294,0.9367088607594937,0.9230769230769231,0.9397590361445783,0.9294117647058824,0.8863636363636364,0.9107142857142857,0.8923076923076922,0.88,0.8933333333333333,0.9189189189189189,0.7638888888888888,0.8933333333333333,0.75,0.9010989010989011,0.8356164383561644,0.8522727272727273,0.8666666666666667,0.8690476190476191,0.875,0.8795180722891567,0.8795180722891567,0.8767123287671232,0.875,0.8701298701298701,0.8695652173913043,0.8588235294117648,0.8875,0.8764044943820225,0.8170731707317074,0.9690721649484536,0.8876404494382022,0.8493150684931507,0.8651685393258427,0.9375,0.8194444444444444,0.9175257731958762,0.8,0.8888888888888888,0.904109589041096,0.9367088607594937,0.8493150684931507,0.9021739130434783,0.922077922077922,0.9090909090909091,0.8850574712643678,0.9058823529411765,0.8860759493670887,0.8727272727272728,0.8983050847457628,0.8767123287671232,0.8823529411764706,0.8360655737704918,0.9,0.8591549295774648,0.8918918918918919,0.9,0.8888888888888888,0.8888888888888888,0.8780487804878049,0.9,0.904109589041096,0.8947368421052632,0.8505747126436781,0.9146341463414634,0.9195402298850575,0.8507462686567164,0.8863636363636364,0.7792207792207793,0.9278350515463918,0.9459459459459459,0.8888888888888888,0.8977272727272727,0.8648648648648649,0.8947368421052632,0.8947368421052632,0.9080459770114943,0.9027777777777778,0.7763157894736842,0.8055555555555556,0.7285714285714286,0.7258064516129032,0.7857142857142857,0.6461538461538461,0.5,0.0,0.7763157894736842,0.704225352112676,0.9,0.9078947368421053,0.8723404255319149,0.8588235294117648,0.8762886597938144,0.865979381443299,0.8658536585365854,0.8723404255319149,0.8873239436619719,0.868421052631579,0.875,0.9120879120879121,0.8823529411764706
2R3M_SCX,0.8648648648648649,0.8481012658227848,0.8865979381443299,0.8297872340425532,0.872093023255814,0.8181818181818181,0.8809523809523809,0.8837209302325582,0.8494623655913979,0.5942028985507246,0.8777777777777778,0.8444444444444444,0.8414634146341463,0.8539325842696629,0.6578947368421053,0.8777777777777778,0.8888888888888888,0.8777777777777778,0.8271604938271605,0.8470588235294118,0.8488372093023255,0.8666666666666667,0.8255813953488372,0.8260869565217391,0.7931034482758621,0.8536585365853658,0.8554216867469879,0.9230769230769231,0.9418604651162791,0.90625,0.9560439560439561,0.9230769230769231,0.8461538461538461,0.8852459016393442,0.8208955223880597,0.8625,0.8607594936708861,0.8701298701298701,0.8,0.7837837837837838,0.7875,0.7840909090909091,0.8205128205128205,0.8387096774193549,0.8279569892473118,0.813953488372093,0.8024691358024691,0.8095238095238095,0.8235294117647058,0.8441558441558441,0.8452380952380952,0.8395061728395061,0.8556701030927836,0.8571428571428572,0.8292682926829268,0.7840909090909091,0.8045977011494253,0.8854166666666666,0.8351648351648352,0.8181818181818181,0.851063829787234,0.8636363636363636,0.7567567567567568,0.8333333333333334,0.7176470588235294,0.8111111111111111,0.9259259259259259,0.8765432098765432,0.8902439024390244,0.8131868131868132,0.8888888888888888,0.8160919540229885,0.9052631578947369,0.9010989010989011,0.8823529411764706,0.8870967741935484,0.875,0.8734177215189873,0.863013698630137,0.8695652173913043,0.8493150684931507,0.8571428571428572,0.8133333333333334,0.8414634146341463,0.7746478873239436,0.7875,0.8214285714285714,0.8953488372093024,0.84,0.8181818181818181,0.8617021276595744,0.896551724137931,0.8777777777777778,0.8648648648648649,0.8333333333333334,0.6710526315789473,0.900990099009901,0.881578947368421,0.8617021276595744,0.8045977011494253,0.7866666666666666,0.8481012658227848,0.8910891089108911,0.8666666666666667,0.8974358974358975,0.7951807228915663,0.6901408450704225,0.736842105263158,0.7536231884057971,0.6268656716417911,0.6428571428571428,0.7,0.7763157894736842,0.0,0.6621621621621622,0.8089887640449438,0.9024390243902439,0.8350515463917526,0.8045977011494253,0.8163265306122449,0.83,0.8235294117647058,0.8229166666666666,0.8533333333333333,0.8658536585365854,0.8266666666666667,0.8723404255319149,0.8783783783783784
